date,hour,france,italy,belgium,spain,uk,germany
2022/12/14,14:00 - 15:00,514.95,514.95,514.95,90.15,372.80,514.95
2022/12/14,15:00 - 16:00,528.53,528.53,528.53,100.00,376.70,528.53
2022/12/14,16:00 - 17:00,545.00,545.00,545.00,113.60,385.00,545.00
2022/12/14,17:00 - 18:00,590.00,590.00,590.00,137.45,384.93,590.00
2022/12/14,18:00 - 19:00,557.00,557.00,557.00,165.02,393.99,557.00
2022/12/14,19:00 - 20:00,520.57,520.57,520.57,190.72,385.00,520.57
2022/12/14,20:00 - 21:00,487.90,487.90,487.90,192.69,368.94,487.90
2022/12/14,21:00 - 22:00,396.67,396.67,396.67,155.01,358.88,396.67
2022/12/14,22:00 - 23:00,351.72,351.72,351.72,112.92,329.79,351.72
2022/12/14,23:00 - 00:00,336.28,336.28,342.00,81.39,320.00,328.94
2022/12/15,00:00 - 01:00,305.83,305.83,310.41,121.24,316.56,300.00
2022/12/15,01:00 - 02:00,295.70,295.70,299.56,89.10,310.42,290.74
2022/12/15,02:00 - 03:00,289.35,289.35,294.46,82.98,303.12,279.46
2022/12/15,03:00 - 04:00,271.39,276.96,271.39,81.80,290.97,270.19
2022/12/15,04:00 - 05:00,274.14,274.14,274.14,81.80,292.13,274.14
2022/12/15,05:00 - 06:00,292.14,292.14,291.80,89.10,297.39,289.63
2022/12/15,06:00 - 07:00,346.39,341.90,344.16,127.97,316.27,336.73
2022/12/15,07:00 - 08:00,460.59,453.21,477.74,168.34,346.47,432.74
2022/12/15,08:00 - 09:00,490.03,490.03,490.03,150.00,410.75,490.03
2022/12/15,09:00 - 10:00,489.66,489.66,489.66,141.07,420.36,489.66
2022/12/15,10:00 - 11:00,474.55,474.55,474.55,135.92,422.28,474.55
2022/12/15,11:00 - 12:00,467.94,467.94,483.40,131.08,421.28,450.72
2022/12/15,12:00 - 13:00,433.51,432.07,457.83,131.33,421.28,406.56
2022/12/15,13:00 - 14:00,426.68,426.09,452.89,130.50,422.28,396.53
2022/12/15,14:00 - 15:00,455.05,455.05,455.05,130.50,422.28,455.05
2022/12/15,15:00 - 16:00,469.93,469.93,469.93,133.92,422.28,469.93
2022/12/15,16:00 - 17:00,485.03,485.03,485.03,135.73,455.00,485.03
2022/12/15,17:00 - 18:00,500.00,500.00,500.00,151.00,488.00,500.00
2022/12/15,18:00 - 19:00,499.91,499.91,499.91,161.00,503.00,499.91
2022/12/15,19:00 - 20:00,485.53,465.27,485.53,190.72,483.00,485.53
2022/12/15,20:00 - 21:00,439.90,398.20,439.90,181.00,455.00,439.90
2022/12/15,21:00 - 22:00,367.72,350.00,367.72,146.94,412.74,367.72
2022/12/15,22:00 - 23:00,365.76,334.36,383.55,130.50,369.37,336.29
2022/12/15,23:00 - 00:00,314.00,314.00,320.59,127.97,344.11,306.06
2022/12/16,00:00 - 01:00,296.30,296.30,296.30,130.00,314.15,296.30
2022/12/16,01:00 - 02:00,287.69,287.69,288.03,122.74,313.63,288.12
2022/12/16,02:00 - 03:00,280.00,280.00,280.60,112.00,311.23,280.19
2022/12/16,03:00 - 04:00,269.83,269.83,270.23,103.68,296.95,270.33
2022/12/16,04:00 - 05:00,277.87,277.87,275.81,101.00,295.78,282.55
2022/12/16,05:00 - 06:00,290.00,290.00,287.41,103.68,302.74,296.35
2022/12/16,06:00 - 07:00,337.60,337.60,334.19,111.01,324.34,344.51
2022/12/16,07:00 - 08:00,454.07,454.07,451.47,122.08,355.00,458.94
2022/12/16,08:00 - 09:00,543.49,543.49,543.49,140.00,445.62,543.49
2022/12/16,09:00 - 10:00,561.08,561.08,561.45,134.82,455.00,561.72
2022/12/16,10:00 - 11:00,543.23,543.23,543.45,131.30,445.62,543.49
2022/12/16,11:00 - 12:00,537.39,537.39,538.37,122.74,409.00,540.83
2022/12/16,12:00 - 13:00,481.35,481.35,476.85,122.08,399.00,492.26
2022/12/16,13:00 - 14:00,456.87,456.87,451.48,122.08,394.30,469.12
2022/12/16,14:00 - 15:00,461.50,461.50,460.16,119.79,390.00,465.80
2022/12/16,15:00 - 16:00,465.14,465.14,465.14,122.08,389.34,465.14
2022/12/16,16:00 - 17:00,478.55,478.55,478.55,140.57,387.49,478.55
2022/12/16,17:00 - 18:00,505.00,505.00,505.00,142.34,395.05,505.00
2022/12/16,18:00 - 19:00,489.99,489.99,490.12,151.74,399.00,490.17
2022/12/16,19:00 - 20:00,467.78,467.78,467.80,154.22,399.00,467.80
2022/12/16,20:00 - 21:00,408.77,408.77,413.90,155.01,369.91,401.93
2022/12/16,21:00 - 22:00,339.57,339.57,342.27,150.00,346.17,335.11
2022/12/16,22:00 - 23:00,317.04,317.04,322.28,137.00,325.00,308.56
2022/12/16,23:00 - 00:00,305.40,305.40,296.45,134.82,313.67,285.27
2022/12/17,00:00 - 01:00,290.24,290.24,290.24,148.76,297.06,283.90
2022/12/17,01:00 - 02:00,272.07,272.07,271.82,151.84,282.51,271.08
2022/12/17,02:00 - 03:00,267.74,267.74,267.29,148.76,272.69,259.95
2022/12/17,03:00 - 04:00,253.32,253.32,251.20,142.00,258.96,246.13
2022/12/17,04:00 - 05:00,245.47,245.47,245.08,139.81,258.00,238.73
2022/12/17,05:00 - 06:00,240.00,240.00,238.67,140.76,257.60,237.36
2022/12/17,06:00 - 07:00,244.54,258.08,241.66,138.53,262.70,237.51
2022/12/17,07:00 - 08:00,266.59,280.00,259.45,123.00,280.00,248.77
2022/12/17,08:00 - 09:00,291.49,292.33,291.25,125.01,276.73,291.05
2022/12/17,09:00 - 10:00,299.81,299.81,299.81,134.80,292.22,299.81
2022/12/17,10:00 - 11:00,302.13,302.13,302.13,125.00,314.40,302.13
2022/12/17,11:00 - 12:00,291.44,291.44,301.04,125.01,320.34,281.16
2022/12/17,12:00 - 13:00,270.07,270.07,270.07,122.29,300.01,270.07
2022/12/17,13:00 - 14:00,259.15,259.15,257.29,120.00,295.13,254.75
2022/12/17,14:00 - 15:00,268.99,268.99,266.95,111.00,288.14,266.87
2022/12/17,15:00 - 16:00,283.50,283.50,283.50,109.99,293.00,283.50
2022/12/17,16:00 - 17:00,305.13,305.13,305.13,122.29,306.00,305.13
2022/12/17,17:00 - 18:00,335.42,335.42,335.42,135.00,328.04,335.42
2022/12/17,18:00 - 19:00,335.42,335.42,335.42,151.84,347.83,324.01
2022/12/17,19:00 - 20:00,330.00,330.00,363.96,153.05,328.04,291.99
2022/12/17,20:00 - 21:00,291.09,305.32,313.90,152.90,291.00,264.07
2022/12/17,21:00 - 22:00,261.69,287.50,272.43,144.80,288.14,245.93
2022/12/17,22:00 - 23:00,280.00,280.00,266.24,131.30,285.15,216.08
2022/12/17,23:00 - 00:00,273.86,273.86,263.79,114.00,266.98,199.86
2022/12/18,00:00 - 01:00,260.60,260.60,291.00,140.00,311.43,176.27
2022/12/18,01:00 - 02:00,264.00,264.00,324.46,104.83,282.19,168.67
2022/12/18,02:00 - 03:00,260.50,260.50,287.47,107.13,251.89,170.28
2022/12/18,03:00 - 04:00,258.30,258.30,242.46,104.83,221.99,172.11
2022/12/18,04:00 - 05:00,219.00,219.00,214.26,99.86,174.12,172.43
2022/12/18,05:00 - 06:00,196.56,215.00,199.46,93.80,131.00,169.49
2022/12/18,06:00 - 07:00,183.41,218.90,185.54,97.00,79.00,168.30
2022/12/18,07:00 - 08:00,229.23,250.00,212.07,94.50,71.37,177.22
2022/12/18,08:00 - 09:00,222.94,250.00,221.17,97.00,71.58,209.72
2022/12/18,09:00 - 10:00,255.80,255.80,250.03,89.40,130.78,209.65
2022/12/18,10:00 - 11:00,226.51,229.50,231.24,87.90,187.00,218.09
2022/12/18,11:00 - 12:00,255.00,255.00,250.19,86.60,230.00,216.12
2022/12/18,12:00 - 13:00,280.39,263.20,277.97,85.00,249.71,185.80
2022/12/18,13:00 - 14:00,224.43,224.43,224.43,86.00,261.00,224.43
2022/12/18,14:00 - 15:00,229.50,229.50,229.50,84.90,260.00,229.50
2022/12/18,15:00 - 16:00,239.86,239.86,239.86,81.40,254.00,239.86
2022/12/18,16:00 - 17:00,238.20,260.50,241.40,87.00,265.00,233.57
2022/12/18,17:00 - 18:00,254.92,263.20,271.66,107.58,293.23,229.47
2022/12/18,18:00 - 19:00,252.00,280.52,275.17,112.00,307.55,220.65
2022/12/18,19:00 - 20:00,215.40,286.69,219.15,107.13,287.17,208.29
2022/12/18,20:00 - 21:00,294.05,294.05,281.99,109.98,265.56,130.02
2022/12/18,21:00 - 22:00,163.08,263.20,163.08,102.78,218.06,163.08
2022/12/18,22:00 - 23:00,190.70,252.34,175.55,90.00,199.56,145.93
2022/12/18,23:00 - 00:00,118.06,142.65,117.87,89.00,160.57,115.28
2022/12/19,00:00 - 01:00,123.57,160.91,121.74,70.90,80.00,120.10
2022/12/19,01:00 - 02:00,108.64,115.83,107.14,52.00,45.87,105.84
2022/12/19,02:00 - 03:00,94.83,94.83,93.47,43.00,24.00,92.36
2022/12/19,03:00 - 04:00,77.24,77.24,76.61,41.00,0.00,76.10
2022/12/19,04:00 - 05:00,77.47,77.47,77.60,41.60,0.00,77.72
2022/12/19,05:00 - 06:00,109.11,111.55,109.11,44.40,0.00,109.11
2022/12/19,06:00 - 07:00,177.01,270.04,176.13,61.60,15.00,175.36
2022/12/19,07:00 - 08:00,240.03,277.99,240.03,77.98,110.00,240.03
2022/12/19,08:00 - 09:00,250.33,298.00,249.98,100.78,206.14,249.57
2022/12/19,09:00 - 10:00,250.46,287.50,250.46,98.00,245.00,248.85
2022/12/19,10:00 - 11:00,248.85,291.33,248.85,77.00,254.00,248.85
2022/12/19,11:00 - 12:00,247.05,282.99,247.05,76.00,249.87,247.05
2022/12/19,12:00 - 13:00,248.70,270.57,248.70,74.95,255.00,248.70
2022/12/19,13:00 - 14:00,245.80,272.99,245.80,74.95,256.00,245.80
2022/12/19,14:00 - 15:00,249.43,277.99,249.43,75.35,255.08,249.43
2022/12/19,15:00 - 16:00,251.72,287.10,250.00,76.40,254.00,248.81
2022/12/19,16:00 - 17:00,252.15,296.00,250.26,95.00,255.00,249.02
2022/12/19,17:00 - 18:00,253.43,298.60,252.60,114.54,277.00,248.85
2022/12/19,18:00 - 19:00,260.14,297.15,256.14,121.08,283.84,248.85
2022/12/19,19:00 - 20:00,254.67,298.00,244.52,126.44,260.00,227.11
2022/12/19,20:00 - 21:00,218.73,281.20,207.87,130.00,245.00,187.71
2022/12/19,21:00 - 22:00,193.68,270.04,184.73,119.66,198.00,174.65
2022/12/19,22:00 - 23:00,166.33,259.99,166.33,88.00,175.00,166.33
2022/12/19,23:00 - 00:00,207.23,207.23,182.16,65.01,115.00,120.06
2022/12/20,00:00 - 01:00,108.19,240.44,108.19,44.08,109.00,108.19
2022/12/20,01:00 - 02:00,92.41,219.22,92.41,8.00,91.14,92.41
2022/12/20,02:00 - 03:00,92.45,215.05,92.45,4.11,96.00,92.45
2022/12/20,03:00 - 04:00,76.35,207.50,76.35,4.11,87.23,76.35
2022/12/20,04:00 - 05:00,81.94,215.05,81.94,4.11,81.45,81.94
2022/12/20,05:00 - 06:00,100.96,231.90,99.66,5.04,90.00,99.21
2022/12/20,06:00 - 07:00,154.66,262.12,151.64,10.00,150.00,149.99
2022/12/20,07:00 - 08:00,203.40,279.36,201.08,64.00,201.00,199.68
2022/12/20,08:00 - 09:00,225.55,324.36,224.31,92.00,249.00,223.40
2022/12/20,09:00 - 10:00,237.60,314.04,239.68,94.93,260.60,225.14
2022/12/20,10:00 - 11:00,228.40,312.10,228.95,91.78,260.00,220.37
2022/12/20,11:00 - 12:00,233.00,298.53,233.76,89.21,245.17,227.34
2022/12/20,12:00 - 13:00,224.21,269.79,224.71,89.21,230.30,219.23
2022/12/20,13:00 - 14:00,218.11,270.53,217.14,81.14,227.86,216.22
2022/12/20,14:00 - 15:00,233.42,285.00,233.48,75.00,239.56,228.18
2022/12/20,15:00 - 16:00,235.24,304.80,239.39,89.21,240.00,225.01
2022/12/20,16:00 - 17:00,234.02,314.37,232.60,92.16,255.62,227.65
2022/12/20,17:00 - 18:00,278.59,321.25,298.64,100.90,261.22,228.99
2022/12/20,18:00 - 19:00,310.14,314.69,344.10,101.97,303.00,234.43
2022/12/20,19:00 - 20:00,289.24,308.84,314.00,107.00,267.07,230.00
2022/12/20,20:00 - 21:00,275.77,277.07,297.20,101.97,250.00,228.24
2022/12/20,21:00 - 22:00,229.49,263.16,229.49,95.00,255.00,229.49
2022/12/20,22:00 - 23:00,233.11,254.71,229.70,75.00,239.06,211.16
2022/12/20,23:00 - 00:00,226.90,242.55,216.70,49.83,191.30,184.65
2022/12/21,00:00 - 01:00,186.78,231.81,188.86,58.78,135.00,182.11
2022/12/21,01:00 - 02:00,178.85,205.93,180.88,50.27,125.00,174.76
2022/12/21,02:00 - 03:00,179.25,181.54,179.14,40.00,95.00,178.93
2022/12/21,03:00 - 04:00,167.93,167.93,167.93,36.83,72.00,167.93
2022/12/21,04:00 - 05:00,168.96,176.00,168.96,36.68,70.00,168.96
2022/12/21,05:00 - 06:00,180.00,215.17,180.00,50.00,87.71,180.00
2022/12/21,06:00 - 07:00,218.89,243.89,218.52,58.17,116.06,218.57
2022/12/21,07:00 - 08:00,253.73,269.14,253.35,64.17,165.00,253.16
2022/12/21,08:00 - 09:00,273.00,295.14,273.00,77.79,192.96,273.00
2022/12/21,09:00 - 10:00,269.82,315.61,269.83,79.00,196.91,269.84
2022/12/21,10:00 - 11:00,251.71,288.00,251.71,68.00,200.00,251.71
2022/12/21,11:00 - 12:00,248.24,287.30,247.87,55.00,205.00,248.24
2022/12/21,12:00 - 13:00,239.07,264.94,238.45,54.00,199.12,238.96
2022/12/21,13:00 - 14:00,233.54,264.39,232.89,53.00,197.47,232.89
2022/12/21,14:00 - 15:00,241.71,269.91,241.08,51.00,203.29,241.02
2022/12/21,15:00 - 16:00,230.20,273.11,228.97,55.00,206.34,228.96
2022/12/21,16:00 - 17:00,227.44,315.14,225.88,70.00,230.99,224.79
2022/12/21,17:00 - 18:00,246.67,331.31,246.27,83.96,260.00,246.01
2022/12/21,18:00 - 19:00,235.90,284.49,235.34,90.00,280.00,234.99
2022/12/21,19:00 - 20:00,226.28,290.58,225.99,93.64,270.53,225.81
2022/12/21,20:00 - 21:00,215.86,269.91,218.74,95.76,279.00,211.19
2022/12/21,21:00 - 22:00,194.90,261.80,199.32,90.00,240.30,187.91
2022/12/21,22:00 - 23:00,188.24,250.00,199.09,68.90,228.23,170.58
2022/12/21,23:00 - 00:00,162.21,242.65,175.80,58.17,199.36,140.09
2022/12/22,00:00 - 01:00,158.85,229.50,158.88,32.53,198.50,158.90
2022/12/22,01:00 - 02:00,144.97,211.30,145.16,32.53,204.74,145.60
2022/12/22,02:00 - 03:00,139.84,203.10,139.92,30.00,210.77,140.19
2022/12/22,03:00 - 04:00,129.45,199.00,131.49,32.53,198.50,132.41
2022/12/22,04:00 - 05:00,106.32,200.30,122.40,33.49,198.50,128.22
2022/12/22,05:00 - 06:00,155.92,229.02,155.92,40.01,198.50,155.92
2022/12/22,06:00 - 07:00,183.86,243.68,183.86,43.00,218.31,183.86
2022/12/22,07:00 - 08:00,224.72,265.35,224.72,52.00,218.91,224.72
2022/12/22,08:00 - 09:00,224.40,280.94,224.40,69.00,229.98,224.40
2022/12/22,09:00 - 10:00,225.62,262.32,225.62,72.03,263.89,223.72
2022/12/22,10:00 - 11:00,226.69,247.99,226.69,60.00,275.62,225.40
2022/12/22,11:00 - 12:00,224.76,243.68,224.51,52.00,295.00,224.40
2022/12/22,12:00 - 13:00,224.55,234.33,224.29,45.00,295.00,224.04
2022/12/22,13:00 - 14:00,217.32,234.30,216.99,44.40,303.10,216.82
2022/12/22,14:00 - 15:00,213.78,241.00,213.78,43.70,297.26,213.29
2022/12/22,15:00 - 16:00,213.42,252.01,213.91,45.00,302.90,210.39
2022/12/22,16:00 - 17:00,216.32,262.58,216.44,60.00,315.57,213.19
2022/12/22,17:00 - 18:00,236.11,286.27,248.51,60.00,359.95,214.19
2022/12/22,18:00 - 19:00,232.00,258.81,236.70,72.90,387.00,224.40
2022/12/22,19:00 - 20:00,221.89,258.06,221.93,75.50,349.04,221.82
2022/12/22,20:00 - 21:00,211.70,249.42,218.60,75.74,305.11,201.07
2022/12/22,21:00 - 22:00,188.86,234.33,192.30,74.37,246.70,183.71
2022/12/22,22:00 - 23:00,178.24,229.41,183.13,60.00,262.00,170.96
2022/12/22,23:00 - 00:00,173.14,212.46,180.66,43.00,218.89,161.67
2022/12/23,00:00 - 01:00,148.72,187.50,148.72,8.65,230.26,148.72
2022/12/23,01:00 - 02:00,148.72,164.10,148.72,4.14,215.00,148.72
2022/12/23,02:00 - 03:00,146.39,146.39,146.39,4.12,209.80,146.39
2022/12/23,03:00 - 04:00,137.87,137.87,137.87,4.12,196.34,137.87
2022/12/23,04:00 - 05:00,141.00,141.00,141.00,4.12,182.44,141.00
2022/12/23,05:00 - 06:00,148.55,148.55,148.55,4.12,175.19,148.55
2022/12/23,06:00 - 07:00,169.45,212.50,169.45,4.14,195.82,169.45
2022/12/23,07:00 - 08:00,189.19,234.80,189.19,16.00,210.00,189.19
2022/12/23,08:00 - 09:00,217.00,235.71,217.00,26.15,218.00,217.00
2022/12/23,09:00 - 10:00,222.20,231.03,222.20,25.00,229.00,222.20
2022/12/23,10:00 - 11:00,225.09,225.09,225.09,16.00,235.00,225.09
2022/12/23,11:00 - 12:00,184.95,215.84,220.56,15.00,219.13,221.93
2022/12/23,12:00 - 13:00,191.33,217.54,203.46,10.85,205.05,223.91
2022/12/23,13:00 - 14:00,149.10,214.58,178.22,11.50,197.88,228.91
2022/12/23,14:00 - 15:00,165.96,220.36,188.48,10.85,198.00,225.92
2022/12/23,15:00 - 16:00,149.70,228.63,175.61,15.00,192.00,220.05
2022/12/23,16:00 - 17:00,152.66,240.69,178.01,10.70,194.00,222.06
2022/12/23,17:00 - 18:00,212.01,259.96,210.40,30.00,217.06,214.02
2022/12/23,18:00 - 19:00,209.93,241.46,209.93,60.00,230.66,209.93
2022/12/23,19:00 - 20:00,198.44,234.45,198.44,65.01,221.54,198.44
2022/12/23,20:00 - 21:00,181.34,217.08,181.34,67.90,220.00,181.34
2022/12/23,21:00 - 22:00,152.11,213.90,151.97,60.00,206.63,152.00
2022/12/23,22:00 - 23:00,148.74,189.99,148.74,42.81,197.60,148.74
2022/12/23,23:00 - 00:00,119.90,149.09,119.90,20.00,185.60,119.90
2022/12/24,00:00 - 01:00,81.20,96.00,81.20,48.50,125.00,81.20
2022/12/24,01:00 - 02:00,50.40,50.40,50.40,22.60,100.40,50.40
2022/12/24,02:00 - 03:00,50.00,50.00,50.00,20.50,88.60,50.00
2022/12/24,03:00 - 04:00,32.52,32.52,32.52,20.30,59.65,32.52
2022/12/24,04:00 - 05:00,36.00,36.00,36.00,20.40,53.00,36.00
2022/12/24,05:00 - 06:00,48.48,48.48,48.48,20.40,48.27,48.48
2022/12/24,06:00 - 07:00,57.53,57.53,57.53,22.40,59.08,57.53
2022/12/24,07:00 - 08:00,98.20,145.70,98.20,22.99,95.00,98.20
2022/12/24,08:00 - 09:00,122.20,180.00,122.20,48.50,134.73,122.20
2022/12/24,09:00 - 10:00,145.87,192.00,145.87,50.22,173.35,145.87
2022/12/24,10:00 - 11:00,144.57,154.50,147.56,45.91,185.48,138.67
2022/12/24,11:00 - 12:00,142.78,147.32,143.45,25.99,180.15,140.04
2022/12/24,12:00 - 13:00,138.80,142.10,138.60,22.60,177.00,137.78
2022/12/24,13:00 - 14:00,142.48,143.57,143.42,21.78,178.40,139.96
2022/12/24,14:00 - 15:00,151.03,151.03,151.05,20.90,176.83,150.99
2022/12/24,15:00 - 16:00,160.08,172.04,160.17,21.00,176.83,159.89
2022/12/24,16:00 - 17:00,163.05,200.51,163.05,40.00,177.36,163.05
2022/12/24,17:00 - 18:00,169.51,222.00,171.69,54.79,204.50,166.34
2022/12/24,18:00 - 19:00,157.84,222.00,163.42,106.48,220.00,149.74
2022/12/24,19:00 - 20:00,145.05,223.40,149.37,71.10,194.40,138.79
2022/12/24,20:00 - 21:00,129.67,215.00,129.67,58.69,176.83,129.67
2022/12/24,21:00 - 22:00,120.00,194.58,120.00,45.00,161.10,120.00
2022/12/24,22:00 - 23:00,116.70,172.74,116.70,22.60,146.80,116.70
2022/12/24,23:00 - 00:00,110.78,160.00,110.78,20.10,108.61,110.78
2022/12/25,00:00 - 01:00,120.28,196.40,120.28,4.13,125.00,120.28
2022/12/25,01:00 - 02:00,112.11,189.00,112.11,4.11,100.07,112.11
2022/12/25,02:00 - 03:00,106.65,170.00,106.65,4.11,85.00,106.65
2022/12/25,03:00 - 04:00,90.84,126.75,90.84,4.11,63.00,90.84
2022/12/25,04:00 - 05:00,85.70,85.70,85.70,2.00,57.00,85.70
2022/12/25,05:00 - 06:00,85.65,155.00,85.65,1.45,59.88,85.65
2022/12/25,06:00 - 07:00,85.64,150.00,85.64,1.45,55.00,85.64
2022/12/25,07:00 - 08:00,92.70,129.14,92.70,4.11,85.00,92.70
2022/12/25,08:00 - 09:00,110.10,139.56,110.10,4.11,140.40,110.10
2022/12/25,09:00 - 10:00,113.28,180.13,113.28,4.03,146.80,113.28
2022/12/25,10:00 - 11:00,122.34,154.92,124.31,2.00,168.11,119.60
2022/12/25,11:00 - 12:00,121.63,140.00,121.77,4.03,180.00,121.36
2022/12/25,12:00 - 13:00,101.62,124.50,102.01,4.11,197.70,101.01
2022/12/25,13:00 - 14:00,95.60,95.60,95.60,4.11,220.00,95.60
2022/12/25,14:00 - 15:00,93.58,151.03,93.88,4.11,245.00,92.89
2022/12/25,15:00 - 16:00,110.08,203.88,110.08,4.11,224.90,110.08
2022/12/25,16:00 - 17:00,114.58,214.98,115.47,4.12,225.00,112.91
2022/12/25,17:00 - 18:00,137.12,211.75,141.80,22.70,190.00,130.42
2022/12/25,18:00 - 19:00,132.56,218.32,141.10,40.00,180.39,120.38
2022/12/25,19:00 - 20:00,121.50,218.74,127.64,46.24,172.95,110.09
2022/12/25,20:00 - 21:00,123.34,218.32,126.89,50.14,165.00,118.21
2022/12/25,21:00 - 22:00,110.72,207.80,113.62,50.26,169.61,106.52
2022/12/25,22:00 - 23:00,103.56,195.65,104.46,50.17,180.39,102.25
2022/12/25,23:00 - 00:00,100.00,111.00,100.00,46.12,179.27,100.00
2022/12/26,00:00 - 01:00,50.30,197.45,50.30,50.30,194.24,50.30
2022/12/26,01:00 - 02:00,36.98,75.00,36.98,36.98,437.64,36.98
2022/12/26,02:00 - 03:00,30.20,30.20,30.98,30.20,304.00,27.02
2022/12/26,03:00 - 04:00,21.30,21.30,21.30,24.10,160.91,21.30
2022/12/26,04:00 - 05:00,17.90,17.90,17.90,24.12,130.00,17.90
2022/12/26,05:00 - 06:00,16.33,23.50,16.33,29.98,105.00,16.33
2022/12/26,06:00 - 07:00,18.11,198.29,18.11,32.60,89.00,18.11
2022/12/26,07:00 - 08:00,23.29,212.32,23.29,40.21,70.00,23.29
2022/12/26,08:00 - 09:00,38.68,209.86,38.68,46.16,95.00,38.68
2022/12/26,09:00 - 10:00,53.57,212.32,53.57,53.57,108.39,53.57
2022/12/26,10:00 - 11:00,59.30,201.86,59.30,59.30,116.18,59.30
2022/12/26,11:00 - 12:00,59.00,198.42,59.00,59.00,124.76,59.00
2022/12/26,12:00 - 13:00,54.90,199.63,54.90,54.90,127.75,54.90
2022/12/26,13:00 - 14:00,55.19,197.05,55.19,55.19,129.12,29.99
2022/12/26,14:00 - 15:00,58.60,201.10,64.32,58.60,130.00,32.64
2022/12/26,15:00 - 16:00,60.78,213.51,67.22,60.78,129.12,33.99
2022/12/26,16:00 - 17:00,80.00,222.17,89.13,80.00,153.73,47.63
2022/12/26,17:00 - 18:00,126.00,237.88,139.94,126.00,215.00,54.98
2022/12/26,18:00 - 19:00,167.11,230.95,179.17,167.11,365.00,52.20
2022/12/26,19:00 - 20:00,189.26,259.00,215.00,189.26,407.00,59.17
2022/12/26,20:00 - 21:00,150.00,226.62,196.59,150.00,394.00,58.43
2022/12/26,21:00 - 22:00,139.98,216.79,127.14,139.98,430.00,59.04
2022/12/26,22:00 - 23:00,154.86,199.67,124.02,154.86,350.00,48.55
2022/12/26,23:00 - 00:00,132.56,132.56,92.49,132.56,437.64,19.48
2022/12/27,00:00 - 01:00,84.20,197.35,62.68,84.20,310.00,23.36
2022/12/27,01:00 - 02:00,91.00,91.00,56.66,91.00,192.90,9.98
2022/12/27,02:00 - 03:00,80.02,80.02,48.48,80.02,139.99,5.69
2022/12/27,03:00 - 04:00,62.09,62.09,37.85,62.09,125.68,5.00
2022/12/27,04:00 - 05:00,63.20,63.20,45.27,63.20,116.77,11.46
2022/12/27,05:00 - 06:00,85.00,85.00,64.59,85.00,93.00,19.59
2022/12/27,06:00 - 07:00,98.71,205.81,90.61,98.71,90.10,30.42
2022/12/27,07:00 - 08:00,122.04,225.57,136.89,122.04,90.78,80.96
2022/12/27,08:00 - 09:00,152.26,240.73,187.36,152.26,117.59,95.90
2022/12/27,09:00 - 10:00,156.32,231.26,173.06,156.32,154.08,100.08
2022/12/27,10:00 - 11:00,139.27,227.47,155.00,129.55,173.55,95.93
2022/12/27,11:00 - 12:00,143.03,225.57,147.77,91.00,196.98,108.42
2022/12/27,12:00 - 13:00,147.57,200.00,145.22,90.00,179.12,110.38
2022/12/27,13:00 - 14:00,126.42,200.20,126.97,84.00,180.31,124.36
2022/12/27,14:00 - 15:00,139.08,215.07,139.08,76.72,176.63,139.08
2022/12/27,15:00 - 16:00,143.32,240.45,143.32,90.00,176.88,143.32
2022/12/27,16:00 - 17:00,147.58,320.00,147.57,105.76,186.50,147.56
2022/12/27,17:00 - 18:00,158.69,350.00,158.69,158.69,198.38,158.69
2022/12/27,18:00 - 19:00,164.69,325.00,164.69,164.69,206.52,164.69
2022/12/27,19:00 - 20:00,159.66,330.00,158.49,159.66,195.01,156.93
2022/12/27,20:00 - 21:00,147.56,280.00,147.56,147.56,184.98,147.56
2022/12/27,21:00 - 22:00,128.80,225.57,128.80,128.80,160.01,128.80
2022/12/27,22:00 - 23:00,107.84,205.95,107.84,107.84,162.71,107.84
2022/12/27,23:00 - 00:00,98.71,200.20,93.19,98.71,168.34,85.62
2022/12/28,00:00 - 01:00,40.28,180.80,40.28,40.28,154.93,40.28
2022/12/28,01:00 - 02:00,33.13,63.78,33.13,33.13,175.00,33.13
2022/12/28,02:00 - 03:00,11.20,46.99,10.39,22.90,175.00,10.31
2022/12/28,03:00 - 04:00,0.10,40.00,-0.88,20.00,154.93,0.05
2022/12/28,04:00 - 05:00,1.26,43.99,-0.08,14.15,145.29,0.03
2022/12/28,05:00 - 06:00,3.12,69.07,1.24,14.15,120.40,0.10
2022/12/28,06:00 - 07:00,21.78,204.66,18.74,21.78,100.00,16.97
2022/12/28,07:00 - 08:00,45.80,213.15,45.80,45.80,136.98,31.41
2022/12/28,08:00 - 09:00,66.61,216.70,75.76,65.55,140.06,43.24
2022/12/28,09:00 - 10:00,78.50,209.89,83.22,62.35,188.00,63.63
2022/12/28,10:00 - 11:00,81.49,202.44,85.68,49.90,222.60,68.38
2022/12/28,11:00 - 12:00,71.20,189.00,74.06,40.21,236.14,59.95
2022/12/28,12:00 - 13:00,57.87,177.87,58.50,32.40,225.00,52.08
2022/12/28,13:00 - 14:00,60.01,177.50,63.13,30.20,219.11,47.09
2022/12/28,14:00 - 15:00,73.73,200.56,72.78,26.00,195.07,71.10
2022/12/28,15:00 - 16:00,59.47,209.14,45.82,30.00,181.00,71.08
2022/12/28,16:00 - 17:00,73.21,224.08,58.57,45.00,172.29,85.77
2022/12/28,17:00 - 18:00,99.97,250.00,100.00,61.73,181.27,89.71
